Phone timestamp;RR-interval [ms]
2023-02-11T16:15:33.302;661
2023-02-11T16:15:33.963;626
2023-02-11T16:15:34.589;580
2023-02-11T16:15:35.169;563
2023-02-11T16:15:35.732;559
2023-02-11T16:15:36.291;543
2023-02-11T16:15:36.834;558
2023-02-11T16:15:37.392;689
2023-02-11T16:15:38.081;791
2023-02-11T16:15:38.872;668
2023-02-11T16:15:39.540;698
2023-02-11T16:15:40.238;634
2023-02-11T16:15:40.872;605
2023-02-11T16:15:41.477;587
2023-02-11T16:15:42.064;560
2023-02-11T16:15:42.624;554
2023-02-11T16:15:43.178;544
2023-02-11T16:15:43.722;529
2023-02-11T16:15:44.251;531
2023-02-11T16:15:44.782;532
2023-02-11T16:15:45.314;521
2023-02-11T16:15:45.835;515
2023-02-11T16:15:46.350;518
2023-02-11T16:15:46.868;521
2023-02-11T16:15:47.389;530
2023-02-11T16:15:47.919;523
2023-02-11T16:15:48.442;515
2023-02-11T16:15:48.957;520
2023-02-11T16:15:49.477;520
2023-02-11T16:15:49.997;502
2023-02-11T16:15:50.499;504
2023-02-11T16:15:51.003;504
2023-02-11T16:15:51.507;506
2023-02-11T16:15:52.013;498
2023-02-11T16:15:52.511;488
2023-02-11T16:15:52.999;488
2023-02-11T16:15:53.487;495
2023-02-11T16:15:53.982;483
2023-02-11T16:15:54.465;479
2023-02-11T16:15:54.944;480
2023-02-11T16:15:55.424;476
2023-02-11T16:15:55.900;477
2023-02-11T16:15:56.377;471
2023-02-11T16:15:56.848;465
2023-02-11T16:15:57.313;467
2023-02-11T16:15:57.780;467
2023-02-11T16:15:58.247;463
2023-02-11T16:15:58.710;466
2023-02-11T16:15:59.176;458
2023-02-11T16:15:59.634;461
2023-02-11T16:16:00.095;461
2023-02-11T16:16:00.556;461
2023-02-11T16:16:01.017;463
2023-02-11T16:16:01.480;465
2023-02-11T16:16:01.945;458
2023-02-11T16:16:02.403;456
2023-02-11T16:16:02.859;460
2023-02-11T16:16:03.319;459
2023-02-11T16:16:03.778;465
2023-02-11T16:16:04.243;457
2023-02-11T16:16:04.700;453
2023-02-11T16:16:05.153;458
2023-02-11T16:16:05.611;461
2023-02-11T16:16:06.072;465
2023-02-11T16:16:06.537;472
2023-02-11T16:16:07.009;466
2023-02-11T16:16:07.475;470
2023-02-11T16:16:07.945;473
2023-02-11T16:16:08.418;478
2023-02-11T16:16:08.896;473
2023-02-11T16:16:09.369;477
2023-02-11T16:16:09.846;472
2023-02-11T16:16:10.318;473
2023-02-11T16:16:10.791;474
2023-02-11T16:16:11.265;472
2023-02-11T16:16:11.737;473
2023-02-11T16:16:12.210;472
2023-02-11T16:16:12.682;469
2023-02-11T16:16:13.151;463
2023-02-11T16:16:13.614;460
2023-02-11T16:16:14.074;463
2023-02-11T16:16:14.537;461
2023-02-11T16:16:14.998;462
2023-02-11T16:16:15.460;464
2023-02-11T16:16:15.924;467
2023-02-11T16:16:16.391;468
2023-02-11T16:16:16.859;469
2023-02-11T16:16:17.328;468
2023-02-11T16:16:17.796;466
2023-02-11T16:16:18.262;465
2023-02-11T16:16:18.727;464
2023-02-11T16:16:19.191;461
2023-02-11T16:16:19.652;450
2023-02-11T16:16:20.102;463
2023-02-11T16:16:20.565;460
2023-02-11T16:16:21.025;465
2023-02-11T16:16:21.490;468
2023-02-11T16:16:21.958;463
2023-02-11T16:16:22.421;472
2023-02-11T16:16:22.893;477
2023-02-11T16:16:23.370;490
2023-02-11T16:16:23.860;488
2023-02-11T16:16:24.348;485
2023-02-11T16:16:24.833;485
2023-02-11T16:16:25.318;482
2023-02-11T16:16:25.800;478
2023-02-11T16:16:26.278;474
2023-02-11T16:16:26.752;474
2023-02-11T16:16:27.226;477
2023-02-11T16:16:27.703;483
2023-02-11T16:16:28.186;485
2023-02-11T16:16:28.671;476
2023-02-11T16:16:29.147;475
2023-02-11T16:16:29.622;477
2023-02-11T16:16:30.099;481
2023-02-11T16:16:30.580;491
2023-02-11T16:16:31.071;484
2023-02-11T16:16:31.555;482
2023-02-11T16:16:32.037;481
2023-02-11T16:16:32.518;491
2023-02-11T16:16:33.009;508
2023-02-11T16:16:33.517;535
2023-02-11T16:16:34.052;563
2023-02-11T16:16:34.615;556
2023-02-11T16:16:35.171;534
2023-02-11T16:16:35.705;520
2023-02-11T16:16:36.225;511
2023-02-11T16:16:36.736;510
2023-02-11T16:16:37.246;520
2023-02-11T16:16:37.766;519
2023-02-11T16:16:38.285;530
2023-02-11T16:16:38.815;515
2023-02-11T16:16:39.330;513
2023-02-11T16:16:39.843;510
2023-02-11T16:16:40.353;505
2023-02-11T16:16:40.858;503
2023-02-11T16:16:41.361;498
2023-02-11T16:16:41.859;490
2023-02-11T16:16:42.349;483
2023-02-11T16:16:42.832;484
2023-02-11T16:16:43.316;484
2023-02-11T16:16:43.800;487
2023-02-11T16:16:44.287;497
2023-02-11T16:16:44.784;510
2023-02-11T16:16:45.294;498
2023-02-11T16:16:45.792;495
2023-02-11T16:16:46.287;496
2023-02-11T16:16:46.783;499
2023-02-11T16:16:47.282;504
2023-02-11T16:16:47.786;501
2023-02-11T16:16:48.287;489
2023-02-11T16:16:48.776;490
