Phone timestamp;RR-interval [ms]
2023-03-15T21:32:48.498;576
2023-03-15T21:32:49.074;572
2023-03-15T21:32:49.646;567
2023-03-15T21:32:50.213;565
2023-03-15T21:32:50.778;558
2023-03-15T21:32:51.336;554
2023-03-15T21:32:51.890;565
2023-03-15T21:32:52.455;604
2023-03-15T21:32:53.059;676
2023-03-15T21:32:53.735;666
2023-03-15T21:32:54.401;599
2023-03-15T21:32:55.000;599
2023-03-15T21:32:55.599;581
2023-03-15T21:32:56.180;574
2023-03-15T21:32:56.754;562
2023-03-15T21:32:57.316;559
2023-03-15T21:32:57.875;556
2023-03-15T21:32:58.431;541
2023-03-15T21:32:58.972;546
2023-03-15T21:32:59.518;541
2023-03-15T21:33:00.059;538
2023-03-15T21:33:00.597;530
2023-03-15T21:33:01.127;525
2023-03-15T21:33:01.652;525
2023-03-15T21:33:02.177;526
2023-03-15T21:33:02.703;522
2023-03-15T21:33:03.225;523
2023-03-15T21:33:03.748;521
2023-03-15T21:33:04.269;517
2023-03-15T21:33:04.786;514
2023-03-15T21:33:05.300;507
2023-03-15T21:33:05.807;509
2023-03-15T21:33:06.316;508
2023-03-15T21:33:06.824;499
2023-03-15T21:33:07.323;493
2023-03-15T21:33:07.816;497
2023-03-15T21:33:08.313;490
2023-03-15T21:33:08.803;491
2023-03-15T21:33:09.294;491
2023-03-15T21:33:09.785;486
2023-03-15T21:33:10.271;479
2023-03-15T21:33:10.750;483
2023-03-15T21:33:11.233;482
2023-03-15T21:33:11.715;479
2023-03-15T21:33:12.194;478
2023-03-15T21:33:12.672;473
2023-03-15T21:33:13.145;470
2023-03-15T21:33:13.615;472
2023-03-15T21:33:14.087;469
2023-03-15T21:33:14.556;465
2023-03-15T21:33:15.021;464
2023-03-15T21:33:15.485;465
2023-03-15T21:33:15.950;462
2023-03-15T21:33:16.412;462
2023-03-15T21:33:16.874;458
2023-03-15T21:33:17.332;459
2023-03-15T21:33:17.791;461
2023-03-15T21:33:18.252;457
2023-03-15T21:33:18.709;462
2023-03-15T21:33:19.171;461
2023-03-15T21:33:19.632;466
2023-03-15T21:33:20.098;470
