Phone timestamp;RR-interval [ms]
2023-03-19T12:34:22.025;507
2023-03-19T12:34:22.532;505
2023-03-19T12:34:23.037;506
2023-03-19T12:34:23.543;511
2023-03-19T12:34:24.054;508
2023-03-19T12:34:24.562;505
2023-03-19T12:34:25.067;506
2023-03-19T12:34:25.573;502
2023-03-19T12:34:26.075;495
2023-03-19T12:34:26.570;493
2023-03-19T12:34:27.063;490
2023-03-19T12:34:27.553;490
2023-03-19T12:34:28.043;495
2023-03-19T12:34:28.538;494
2023-03-19T12:34:29.032;492
2023-03-19T12:34:29.524;481
2023-03-19T12:34:30.005;493
2023-03-19T12:34:30.498;490
2023-03-19T12:34:30.988;493
2023-03-19T12:34:31.481;497
2023-03-19T12:34:31.978;494
2023-03-19T12:34:32.472;506
2023-03-19T12:34:32.978;499
2023-03-19T12:34:33.477;504
2023-03-19T12:34:33.981;503
2023-03-19T12:34:34.484;497
2023-03-19T12:34:34.981;503
2023-03-19T12:34:35.484;504
2023-03-19T12:34:35.988;496
2023-03-19T12:34:36.484;483
2023-03-19T12:34:36.967;482
2023-03-19T12:34:37.449;480
2023-03-19T12:34:37.929;475
2023-03-19T12:34:38.404;464
2023-03-19T12:34:38.868;466
2023-03-19T12:34:39.334;461
2023-03-19T12:34:39.795;460
2023-03-19T12:34:40.255;453
2023-03-19T12:34:40.708;452
2023-03-19T12:34:41.160;451
2023-03-19T12:34:41.611;441
2023-03-19T12:34:42.052;438
2023-03-19T12:34:42.490;442
2023-03-19T12:34:42.932;438
2023-03-19T12:34:43.370;439
2023-03-19T12:34:43.809;431
2023-03-19T12:34:44.240;437
2023-03-19T12:34:44.677;435
2023-03-19T12:34:45.112;426
2023-03-19T12:34:45.538;429
2023-03-19T12:34:45.967;427
2023-03-19T12:34:46.394;425
2023-03-19T12:34:46.819;427
2023-03-19T12:34:47.246;423
2023-03-19T12:34:47.669;426
2023-03-19T12:34:48.095;423
2023-03-19T12:34:48.518;419
2023-03-19T12:34:48.937;423
2023-03-19T12:34:49.360;424
2023-03-19T12:34:49.784;419
2023-03-19T12:34:50.203;418
2023-03-19T12:34:50.621;418
2023-03-19T12:34:51.039;417
2023-03-19T12:34:51.456;421
2023-03-19T12:34:51.877;413
2023-03-19T12:34:52.290;419
2023-03-19T12:34:52.709;419
2023-03-19T12:34:53.128;414
2023-03-19T12:34:53.542;416
2023-03-19T12:34:53.958;412
2023-03-19T12:34:54.370;413
2023-03-19T12:34:54.783;413
2023-03-19T12:34:55.196;412
2023-03-19T12:34:55.608;410
2023-03-19T12:34:56.018;410
2023-03-19T12:34:56.428;411
2023-03-19T12:34:56.839;410
2023-03-19T12:34:57.249;411
2023-03-19T12:34:57.660;408
2023-03-19T12:34:58.068;407
2023-03-19T12:34:58.475;407
2023-03-19T12:34:58.882;406
2023-03-19T12:34:59.288;406
2023-03-19T12:34:59.694;404
2023-03-19T12:35:00.098;405
2023-03-19T12:35:00.503;404
2023-03-19T12:35:00.907;403
2023-03-19T12:35:01.310;402
2023-03-19T12:35:01.712;401
2023-03-19T12:35:02.113;401
2023-03-19T12:35:02.514;402
2023-03-19T12:35:02.916;401
2023-03-19T12:35:03.317;400
2023-03-19T12:35:03.717;399
2023-03-19T12:35:04.116;400
2023-03-19T12:35:04.516;399
2023-03-19T12:35:04.915;399
2023-03-19T12:35:05.314;397
2023-03-19T12:35:05.711;399
2023-03-19T12:35:06.110;398
2023-03-19T12:35:06.508;399
2023-03-19T12:35:06.907;398
2023-03-19T12:35:07.305;398
2023-03-19T12:35:07.703;398
2023-03-19T12:35:08.101;396
2023-03-19T12:35:08.497;397
2023-03-19T12:35:08.894;400
2023-03-19T12:35:09.294;397
2023-03-19T12:35:09.691;397
2023-03-19T12:35:10.088;398
2023-03-19T12:35:10.486;399
2023-03-19T12:35:10.885;403
2023-03-19T12:35:11.288;406
2023-03-19T12:35:11.694;409
2023-03-19T12:35:12.103;410
2023-03-19T12:35:12.513;413
2023-03-19T12:35:12.926;412
2023-03-19T12:35:13.338;412
2023-03-19T12:35:13.750;412
