Phone timestamp;RR-interval [ms]
2023-03-11T11:54:54.370;513
2023-03-11T11:54:54.883;522
2023-03-11T11:54:55.405;544
2023-03-11T11:54:55.949;565
2023-03-11T11:54:56.514;571
2023-03-11T11:54:57.085;566
2023-03-11T11:54:57.651;556
2023-03-11T11:54:58.207;544
2023-03-11T11:54:58.751;534
2023-03-11T11:54:59.285;525
2023-03-11T11:54:59.810;518
2023-03-11T11:55:00.328;507
2023-03-11T11:55:00.835;502
2023-03-11T11:55:01.337;491
2023-03-11T11:55:01.828;490
2023-03-11T11:55:02.318;488
2023-03-11T11:55:02.806;486
2023-03-11T11:55:03.292;485
2023-03-11T11:55:03.777;487
2023-03-11T11:55:04.264;493
2023-03-11T11:55:04.757;483
2023-03-11T11:55:05.240;480
2023-03-11T11:55:05.720;482
2023-03-11T11:55:06.202;487
2023-03-11T11:55:06.689;476
2023-03-11T11:55:07.165;475
2023-03-11T11:55:07.640;469
2023-03-11T11:55:08.109;468
2023-03-11T11:55:08.577;466
2023-03-11T11:55:09.043;460
2023-03-11T11:55:09.503;461
2023-03-11T11:55:09.964;463
2023-03-11T11:55:10.427;457
2023-03-11T11:55:10.884;457
2023-03-11T11:55:11.341;457
2023-03-11T11:55:11.798;450
2023-03-11T11:55:12.248;454
2023-03-11T11:55:12.702;449
2023-03-11T11:55:13.151;443
2023-03-11T11:55:13.594;442
2023-03-11T11:55:14.036;440
2023-03-11T11:55:14.476;434
2023-03-11T11:55:14.910;435
2023-03-11T11:55:15.345;435
2023-03-11T11:55:15.780;429
2023-03-11T11:55:16.209;429
2023-03-11T11:55:16.638;420
2023-03-11T11:55:17.058;425
2023-03-11T11:55:17.483;418
2023-03-11T11:55:17.901;415
2023-03-11T11:55:18.316;415
2023-03-11T11:55:18.731;411
2023-03-11T11:55:19.142;410
2023-03-11T11:55:19.552;408
2023-03-11T11:55:19.960;403
2023-03-11T11:55:20.363;403
2023-03-11T11:55:20.766;403
2023-03-11T11:55:21.169;402
2023-03-11T11:55:21.571;399
2023-03-11T11:55:21.970;398
2023-03-11T11:55:22.368;395
2023-03-11T11:55:22.763;396
2023-03-11T11:55:23.159;396
2023-03-11T11:55:23.555;392
2023-03-11T11:55:23.947;393
2023-03-11T11:55:24.340;393
2023-03-11T11:55:24.733;392
2023-03-11T11:55:25.125;390
2023-03-11T11:55:25.515;391
2023-03-11T11:55:25.906;389
2023-03-11T11:55:26.295;387
2023-03-11T11:55:26.682;387
2023-03-11T11:55:27.069;387
2023-03-11T11:55:27.456;388
2023-03-11T11:55:27.844;383
2023-03-11T11:55:28.227;383
2023-03-11T11:55:28.610;381
2023-03-11T11:55:28.991;385
2023-03-11T11:55:29.376;382
2023-03-11T11:55:29.758;379
2023-03-11T11:55:30.137;379
2023-03-11T11:55:30.516;379
2023-03-11T11:55:30.895;380
2023-03-11T11:55:31.275;379
2023-03-11T11:55:31.654;379
2023-03-11T11:55:32.033;378
2023-03-11T11:55:32.411;375
2023-03-11T11:55:32.786;375
2023-03-11T11:55:33.161;373
2023-03-11T11:55:33.534;376
2023-03-11T11:55:33.910;376
2023-03-11T11:55:34.286;371
2023-03-11T11:55:34.657;372
2023-03-11T11:55:35.029;371
2023-03-11T11:55:35.400;373
2023-03-11T11:55:35.773;377
2023-03-11T11:55:36.150;373
2023-03-11T11:55:36.523;371
2023-03-11T11:55:36.894;371
2023-03-11T11:55:37.265;372
2023-03-11T11:55:37.637;370
2023-03-11T11:55:38.007;373
2023-03-11T11:55:38.380;370
2023-03-11T11:55:38.750;368
2023-03-11T11:55:39.118;369
2023-03-11T11:55:39.487;369
