Phone timestamp;RR-interval [ms]
2023-02-10T15:56:51.131;465
2023-02-10T15:56:51.596;461
2023-02-10T15:56:52.057;468
2023-02-10T15:56:52.525;488
2023-02-10T15:56:53.013;506
2023-02-10T15:56:53.519;494
2023-02-10T15:56:54.013;484
2023-02-10T15:56:54.497;477
2023-02-10T15:56:54.974;469
2023-02-10T15:56:55.443;473
2023-02-10T15:56:55.916;480
2023-02-10T15:56:56.396;499
2023-02-10T15:56:56.895;496
2023-02-10T15:56:57.391;487
2023-02-10T15:56:57.878;490
2023-02-10T15:56:58.368;490
2023-02-10T15:56:58.858;479
2023-02-10T15:56:59.337;479
2023-02-10T15:56:59.816;497
2023-02-10T15:57:00.313;531
2023-02-10T15:57:00.844;518
2023-02-10T15:57:01.362;502
2023-02-10T15:57:01.864;491
2023-02-10T15:57:02.355;490
2023-02-10T15:57:02.845;486
2023-02-10T15:57:03.331;485
2023-02-10T15:57:03.816;477
2023-02-10T15:57:04.293;469
2023-02-10T15:57:04.762;459
2023-02-10T15:57:05.221;450
2023-02-10T15:57:05.671;440
2023-02-10T15:57:06.111;440
2023-02-10T15:57:06.551;432
2023-02-10T15:57:06.983;424
2023-02-10T15:57:07.407;428
2023-02-10T15:57:07.835;426
2023-02-10T15:57:08.261;425
2023-02-10T15:57:08.686;426
2023-02-10T15:57:09.112;423
2023-02-10T15:57:09.535;425
2023-02-10T15:57:09.960;422
2023-02-10T15:57:10.382;424
2023-02-10T15:57:10.806;422
2023-02-10T15:57:11.228;423
2023-02-10T15:57:11.651;420
2023-02-10T15:57:12.071;416
2023-02-10T15:57:12.487;416
2023-02-10T15:57:12.903;418
2023-02-10T15:57:13.321;411
2023-02-10T15:57:13.732;409
2023-02-10T15:57:14.141;410
2023-02-10T15:57:14.551;408
2023-02-10T15:57:14.959;404
2023-02-10T15:57:15.363;400
2023-02-10T15:57:15.763;403
2023-02-10T15:57:16.166;395
2023-02-10T15:57:16.561;392
2023-02-10T15:57:16.953;395
2023-02-10T15:57:17.348;391
2023-02-10T15:57:17.739;388
2023-02-10T15:57:18.127;388
2023-02-10T15:57:18.515;381
2023-02-10T15:57:18.896;383
2023-02-10T15:57:19.279;382
2023-02-10T15:57:19.661;384
2023-02-10T15:57:20.045;380
2023-02-10T15:57:20.425;377
2023-02-10T15:57:20.802;370
2023-02-10T15:57:21.172;371
2023-02-10T15:57:21.543;373
2023-02-10T15:57:21.916;369
2023-02-10T15:57:22.285;369
2023-02-10T15:57:22.654;365
2023-02-10T15:57:23.019;364
2023-02-10T15:57:23.383;361
2023-02-10T15:57:23.744;360
2023-02-10T15:57:24.104;359
2023-02-10T15:57:24.463;358
2023-02-10T15:57:24.821;356
2023-02-10T15:57:25.177;354
2023-02-10T15:57:25.531;357
2023-02-10T15:57:25.888;351
2023-02-10T15:57:26.239;353
2023-02-10T15:57:26.592;351
2023-02-10T15:57:26.943;351
2023-02-10T15:57:27.294;351
2023-02-10T15:57:27.645;352
2023-02-10T15:57:27.997;352
2023-02-10T15:57:28.349;347
2023-02-10T15:57:28.696;347
2023-02-10T15:57:29.043;351
2023-02-10T15:57:29.394;350
2023-02-10T15:57:29.744;350
2023-02-10T15:57:30.094;346
2023-02-10T15:57:30.440;353
2023-02-10T15:57:30.793;345
2023-02-10T15:57:31.138;351
2023-02-10T15:57:31.489;347
2023-02-10T15:57:31.836;348
2023-02-10T15:57:32.184;351
2023-02-10T15:57:32.535;350
2023-02-10T15:57:32.885;350
2023-02-10T15:57:33.235;698
2023-02-10T15:57:33.933;347
2023-02-10T15:57:34.280;349
2023-02-10T15:57:34.629;349
2023-02-10T15:57:34.978;350
2023-02-10T15:57:35.328;346
2023-02-10T15:57:35.674;349
2023-02-10T15:57:36.023;351
2023-02-10T15:57:36.374;353
2023-02-10T15:57:36.727;352
2023-02-10T15:57:37.079;351
2023-02-10T15:57:37.430;351
2023-02-10T15:57:37.781;352
2023-02-10T15:57:38.133;352
2023-02-10T15:57:38.485;354
2023-02-10T15:57:38.839;356
2023-02-10T15:57:39.195;357
2023-02-10T15:57:39.552;355
2023-02-10T15:57:39.907;354
2023-02-10T15:57:40.261;354
2023-02-10T15:57:40.615;354
2023-02-10T15:57:40.969;352
2023-02-10T15:57:41.321;355
2023-02-10T15:57:41.676;357
2023-02-10T15:57:42.033;354
